-118.5384185	34.1852606
-118.5472021	34.18335362
-118.5650222	34.18185073
-118.5253198	34.22330155
-118.5066064	34.212978
-118.5131302	34.21648562
-118.5142699	34.20324062
-118.5155803	34.19296046
-118.505353	34.19274774
-118.5283736	34.20559787
-118.4992961	34.22768133
-118.4708166	34.23018338
-118.4596177	34.20659058
-118.4608147	34.18365608
-118.4775365	34.19540369
-118.4782673	34.20761792
-118.4155413	34.21300918
-118.4009034	34.21495893
-118.4039417	34.22394713
-118.3827677	34.21499588
-118.3827263	34.20579793
-118.376381	34.20324087
-118.3756279	34.18946504
-118.3929804	34.18569727
-118.2886891	33.83794351
-118.2828068	33.8223589
-118.2739492	33.82221908
-118.2609246	33.85584278
-118.2518211	33.85416309
-118.3207816	33.80143642
-118.3139437	33.78825179
-118.3053834	33.80294102
-118.315632	33.76593054
-118.3040061	33.75349067
-118.3092044	33.74068853
-118.3107721	33.73862725
-118.3225717	33.72323958
-118.2984161	33.76254945
-118.2889751	33.7464855
-118.2936921	33.73744167
-118.295767	33.73026041
-118.2867974	33.73016402
-118.3001005	33.72473941
-118.307347	33.71618957
-118.2902397	33.71425563
-118.3276201	33.99664531
-118.4404535	34.30789161
-118.5046066	34.18926
-118.390039	34.16671295
-118.4033821	34.26994666
-118.1643244	34.03965025
-118.6048768	34.20433474
-118.3747492	34.04639541
-118.1846085	34.01715119
-118.1759566	34.09000276
-118.20483	34.07237875
-118.2382222	33.96201752
-118.2768299	33.77519047
-118.3058901	34.05329005
-118.2407378	33.99521283
-118.2537078	33.99557759
-118.365195	34.03547552
-118.2152064	34.0311821
-118.3272243	34.08954435
-118.3156004	34.08952723
-118.3116689	34.02342193
-118.4078781	34.22322906
-118.5306376	34.19008709
-118.1817875	34.04658674
-118.2538761	34.03176838
-118.3482523	34.02166191
-118.2012183	34.11678267
-118.5306376	34.19008709
-118.2538761	34.03176838
-118.2753881	33.82067804
-118.1586251	34.02869302
-118.2872667	34.06165347
-118.4424885	34.03192512
-118.3475798	34.01312742
-118.2235138	33.98382218
-118.2640576	33.91755279
-118.1585373	34.01971091
-118.2788703	34.03494727
-118.2794452	34.03730803
-118.5019401	34.18973016
-118.4369038	34.02919658
-118.1961493	34.06939927
-118.2975759	33.888286
-118.2215142	33.9421557
-118.4062271	34.22304771
-118.2574108	34.05634327
-118.2565023	34.06693317
-118.1544987	34.02755489
-118.4171964	34.27355551
-118.4252076	34.27983196
-118.4236382	34.27916706
-118.1877314	34.137215
-118.3780571	33.96844719
-118.462233	34.0818444
-118.396723	34.23482131
-118.3087876	33.93986751
-118.4190499	33.9774396
-118.2848563	34.05787568
-118.2306238	33.96713542
-118.1778228	33.98588138
-118.3665163	34.2314679
-118.3325679	34.05626929
-118.1804784	34.03932325
-118.1997022	34.07020424
-118.2848563	34.05787568
-118.3665163	34.2314679
-118.3665163	34.2314679
-118.6117038	34.21261616
-118.256236	33.95357119
-118.2015869	34.03794599
-118.3224514	34.01540537
-118.3091721	34.01200488
-118.2067971	34.13913508
-118.2530878	33.93324987
-118.2781258	33.99629238
-118.4061781	34.27226552
-118.1873301	34.03546761
-118.2040452	34.07500745
-118.5145563	34.17423981
-118.3894776	34.16666158
-118.4436588	33.99705893
-118.2993252	34.26165402
-118.3276201	33.99664531
-118.3276201	33.99664531
-118.4308987	33.95683869
-118.4289705	33.95632313
-118.3777547	34.2039901
-118.1760463	34.0415749
-118.5013687	34.19169262
-118.4037286	34.27637467
-118.3104904	34.03486095
-118.3019321	34.04555771
-118.4158074	34.27347732
-118.1996054	33.97895511
-118.2977352	34.05836909
-118.2394186	34.10287432
-118.2394186	34.10287432
-118.2311506	33.94325674
-118.4429221	34.3074599
-118.210474	34.03567476
-118.2580552	34.08893672
-118.4956551	34.25459413
-118.2740198	33.82218473
-118.2618079	34.05768022
-118.2664291	33.99407993
-118.2620156	33.79360657
-118.2740198	33.82218473
-118.4218024	34.28952437
-118.4218024	34.28952437
-118.4218024	34.28952437
-118.3072589	33.80382154
-118.2618079	34.05768022
-118.2958907	34.05841675
-118.2003415	33.97850937
-118.2003415	33.97850937
-118.2547095	33.98305073
-118.2547095	33.98305073
-118.2547095	33.98305073
-118.2103197	34.03813666
-118.2618079	34.05768022
-118.2958907	34.05841675
-118.2394186	34.10287432
-118.3146783	34.09589772
-118.1752574	34.04161147
-118.1752574	34.04161147
-118.1752574	34.04161147
-118.1752574	34.04161147
-118.3907907	34.28078545
-118.2485235	34.01488111
-118.2742195	34.01082399
-118.2614444	34.06355435
-118.2736678	33.99818473
-118.2738269	33.99996613
-118.3250472	33.97659087
-118.3067632	33.92119341
-118.2895489	34.06866727
-118.2728217	34.05628034
-118.448476	34.19447773
-118.3133967	34.09974989
-118.2905844	34.07499325
-118.3452009	34.01802431
-118.298251	33.97155855
-118.2707879	33.87823801
-118.5057441	34.25847709
-118.1610745	34.04008419
-118.1610745	34.04008419
-118.256236	33.95357119
-118.1610745	34.04008419
-118.3187634	34.03243067
-118.4224233	34.295385
-118.4590309	34.31447158
-118.3092205	33.94405334
-118.3088219	33.94524487
-118.2573408	34.04863613
-118.4484778	34.19712684
-118.4631261	34.23480549
-118.4050558	33.97292357
-118.5316256	34.04741982
-118.308842	33.92186088
-118.3067632	33.92119341
-118.4781982	34.26743627
-118.4211079	33.95755499
-118.1722426	34.11914585
-118.2728322	33.79762109
-118.4283792	34.16367823
-118.3314241	34.05509741
-118.4090898	34.22436992
-118.421687	34.29552891
-118.2509914	33.97005842
-118.1766008	33.9679312
-118.315369	34.05853218
-118.2177957	33.97754841
