-117.8144661	34.04953097
-118.2012571	33.76461597
-118.1709231	34.06276897
-118.2581111	34.04913797
-118.2825671	34.02545797
-118.4739091	34.30000997
-118.3846511	33.98763997
-118.1518381	34.08181297
-118.3693831	34.06387597
-118.3899631	34.03282597
-117.7484681	34.05786497
-118.2551121	34.14854597
-118.0235701	34.02891997
-118.0989661	33.86822297
-118.3317411	34.00423897
-118.2904631	33.84908497
-118.4625781	34.15320997
-117.9602661	34.01002297
-118.2720881	34.05623197
-118.3362081	34.09796297
-118.0006141	34.14052797
-118.2202231	33.79099297
-118.4429471	33.99289997
-118.2629971	34.03655397
-118.2988321	34.06174297
-118.2950731	34.06178297
-118.3770501	33.95541097
-117.9604791	34.09649097
-118.1395921	34.14457297
-118.4463421	34.22161597
-118.3149281	33.83597997
-118.1850431	33.82011297
-118.4623131	34.40735297
-118.3282531	34.09800897
-118.3075701	34.09808697
-118.3089981	34.18061897
-118.3446851	34.06888297
-118.0998241	33.87437497
-118.2013841	33.93206597
-117.7225721	34.09168697
-118.3761611	34.06316597
-117.9718111	34.13220797
-118.0439741	34.09144597
-118.4647561	34.03997497
-118.0440731	33.89200397
-118.2366261	33.89583197
-117.9384831	34.06905297
-118.3845661	33.98771197
-118.0683201	33.90534697
-118.1582221	33.91555197
-118.2933451	34.06361097
-118.2827051	34.06106197
-118.1418371	33.79013897
-118.1564351	34.67751897
-118.3720561	33.97702297
-118.1503891	34.13932997
-118.2739311	34.05701797
-118.4511201	34.01893997
-118.6015631	34.19760097
-118.0435241	34.07640297
-118.3090411	34.04478597
-118.1385831	33.99006197
-118.3084391	34.18065197
-118.3108231	34.18386597
-118.3288701	34.09001497
-118.3195681	34.06175297
-118.5593721	34.22824797
-118.6060161	34.22199897
-118.0818601	34.04591097
-118.2593831	33.83269697
-118.1483081	33.80144197
-118.1425201	33.88108797
-118.3226431	33.93088797
-118.2146621	34.13742597
-118.2661631	34.03422497
-118.3093841	34.10712497
-118.1869011	34.17084397
-118.3027161	34.06171897
-118.2012551	33.76433797
-118.4378851	34.07398797
-118.4487061	34.19534297
-118.2644721	33.75949597
-118.4501161	34.22822197
-117.8031401	34.06336397
-117.9313971	33.99368897
-118.3098321	34.18171597
-118.2593231	34.04437497
-118.2917811	34.06177497
-118.4946721	34.01755097
-117.8191891	34.10303497
-118.4717091	34.12925797
-117.9854471	33.92463797
-118.5709691	34.18300397
-118.5174221	34.38213997
-118.2121351	34.06215697
-118.2195341	34.02758597
-118.3518731	33.96122597
-118.0373441	33.98197197
-118.2246501	34.14274197
-118.5349221	34.20106897
-118.3966191	34.18352497
-117.9356981	34.07198697
-118.3964441	34.18267297
-118.4804711	34.08211197
-118.5262351	34.20106297
-118.2990511	34.06173997
-118.2929431	33.89245497
-118.1483221	34.07993297
-118.3620641	34.06305297
-118.4994691	34.25747997
-117.7511561	34.06234197
-117.9498691	34.07176397
-118.1393581	34.14720097
-118.4170931	33.95754497
-118.1506381	33.88929497
-118.2905111	33.85174897
-118.4904701	34.00997497
-118.0829221	34.08049797
-118.2899271	34.06622597
-118.3983601	33.74487597
-118.2930161	34.06176497
-118.2838581	34.02105797
-118.2252281	33.98626697
-118.2918721	33.95983997
-118.3907381	34.00043197
-118.3700261	33.94620297
-118.3466331	34.08529197
-118.5268173	34.23670963
-118.5383936	34.17959627
-118.5389317	34.17034364
-118.4847001	34.03029997
-118.4394365	34.05226361
-118.3383317	34.06221632
-118.3899183	34.03261815
-118.5015167	34.16974292
-118.3370819	34.10059997
-118.2820183	34.16346361
-118.2660001	34.03259997
-118.3088946	34.04375231
-118.2721546	34.05628179
-118.2922819	34.07923633
-118.3091365	34.07881815
-118.1504933	34.08148536
-118.1479204	34.0562567
-118.1249365	34.01327209
-118.4503272	34.22008342
-118.4476485	34.20142106
-118.4037546	34.18646361
-118.0380001	34.07499997
-117.9905923	34.08013674
-118.0979014	34.1588594
-117.7105942	34.10613695
-117.7113365	34.10365451
-117.7152566	34.10760176
-117.776388	34.05361615
-118.3334037	33.73463021
-118.1929702	33.77579727
-118.1359624	33.78577021
-118.1122997	33.78275204
-118.1932546	33.97862724
-118.1717546	33.93004543
-118.1250365	33.88439088
-118.0986221	33.87113085
-118.5673032	34.39333701
-118.1486642	34.69564605
-117.705939	34.10340844
-118.4547897	34.20085213
-118.3406919	34.20922628
-118.1848359	34.67540588
-118.4156555	33.97063311
-118.2593166	33.86523983
-118.0173424	33.90482309
-118.2915271	34.08139468
-118.028402	33.97762457
-117.8852658	34.13548666
-117.8309968	34.08942127
-117.7726346	34.10086045
-117.7065928	34.10232256
-117.7119443	34.09829824
-117.7123939	34.10377816
-117.7477323	34.05809159
-118.1609168	34.15152476
-118.1402615	34.1477804
-118.1257399	34.1392753
-118.2107829	34.12622387
-118.7076769	34.04191189
-118.2327028	34.04364963
-118.4512536	34.01855645
-117.8879501	34.1308651
-118.172147	33.79012514
-118.2096561	33.87439797
-118.1485831	34.03946797
-118.1165039	34.14536362
-118.2919171	34.08687197
-118.4200671	34.31450497
-118.4703901	34.01887497
-118.2818301	33.78527797
-118.1356381	33.83430497
-118.0384211	34.01906497
-117.8448821	34.04168397
-118.0974731	33.88742597
-118.3267631	33.88553197
-118.1843711	34.67498697
-118.2294931	34.16754197
-118.2432191	33.92471597
-118.3047711	33.93083997
-118.4223301	34.17585697
-118.2923833	34.07930691
-118.2542131	33.93670597
-118.5734388	34.40583105
-118.2700413	34.03322737
-118.4193601	34.17190995
-118.3862214	34.00306231
-118.1356384	33.83430451
-118.3862214	34.00306231
-118.2883755	34.06155825
-118.128976	34.09397219
